time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
98.1029	-1.5531	-9.46106	-1.75
98.1129	-1.54919	-9.46068	-1.75289
98.1229	-1.5452	-9.46031	-1.75586
98.133	-1.54113	-9.45995	-1.75891
98.143	-1.53697	-9.45961	-1.76204
98.153	-1.53273	-9.45927	-1.76525
98.163	-1.52841	-9.45894	-1.76853
98.173	-1.52401	-9.45862	-1.77187
98.183	-1.51953	-9.45831	-1.77529
98.193	-1.51498	-9.45802	-1.77877
98.203	-1.51034	-9.45774	-1.78231
98.213	-1.50562	-9.45748	-1.78591
98.2231	-1.50083	-9.45723	-1.78958
98.2331	-1.49596	-9.45699	-1.79329
98.2431	-1.49102	-9.45677	-1.79706
98.2531	-1.486	-9.45657	-1.80087
98.2631	-1.48091	-9.45638	-1.80473
98.2731	-1.47575	-9.45621	-1.80864
98.2831	-1.47052	-9.45605	-1.81258
98.2931	-1.46522	-9.45592	-1.81657
98.3032	-1.45986	-9.4558	-1.82059
98.3132	-1.45442	-9.4557	-1.82465
98.3232	-1.44893	-9.45563	-1.82874
98.3332	-1.44337	-9.45558	-1.83286
98.3432	-1.43775	-9.45554	-1.83701
98.3532	-1.43207	-9.45553	-1.84118
98.3632	-1.42633	-9.45554	-1.84538
98.3732	-1.42054	-9.45557	-1.8496
98.3832	-1.4147	-9.45563	-1.85384
98.3933	-1.4088	-9.45571	-1.85809
98.4033	-1.40286	-9.4558	-1.86237
98.4133	-1.39687	-9.45593	-1.86668
98.4233	-1.39084	-9.45607	-1.87099
98.4333	-1.38475	-9.45623	-1.8753
98.4433	-1.37862	-9.45641	-1.87963
98.4533	-1.37245	-9.45662	-1.88397
98.4633	-1.36624	-9.45684	-1.88833
98.4733	-1.36	-9.45707	-1.8927
98.4834	-1.35372	-9.45733	-1.89708
98.4934	-1.3474	-9.45759	-1.90148
98.5034	-1.34105	-9.45788	-1.90588
98.5134	-1.33468	-9.45818	-1.91029
98.5234	-1.32827	-9.45849	-1.91471
98.5334	-1.32183	-9.45882	-1.91915
98.5434	-1.31538	-9.45916	-1.92359
98.5534	-1.3089	-9.45951	-1.92804
98.5635	-1.3024	-9.45986	-1.93251
98.5735	-1.29588	-9.46023	-1.93698
98.5835	-1.28934	-9.46059	-1.94147
98.5935	-1.28278	-9.46096	-1.94596
98.6035	-1.27621	-9.46133	-1.95047
98.6135	-1.26962	-9.4617	-1.95498
98.6235	-1.26302	-9.46207	-1.95951
98.6335	-1.25641	-9.46244	-1.96405
98.6435	-1.2498	-9.4628	-1.9686
98.6536	-1.24317	-9.46316	-1.97316
98.6636	-1.23654	-9.4635	-1.97773
98.6736	-1.22991	-9.46384	-1.98231
98.6836	-1.22327	-9.46417	-1.98689
98.6936	-1.21664	-9.46449	-1.99149
98.7036	-1.21001	-9.4648	-1.99609
98.7136	-1.20339	-9.46509	-2.0007
98.7236	-1.19678	-9.46537	-2.00532
98.7336	-1.19018	-9.46563	-2.00995
98.7437	-1.18359	-9.46588	-2.01458
98.7537	-1.17701	-9.46611	-2.01921
98.7637	-1.17046	-9.46633	-2.02385
98.7737	-1.16392	-9.46653	-2.02849
98.7837	-1.15741	-9.46672	-2.03313
98.7937	-1.15092	-9.46689	-2.03777
98.8037	-1.14446	-9.46704	-2.04242
98.8137	-1.13804	-9.46718	-2.04705
98.8238	-1.13165	-9.4673	-2.05169
98.8338	-1.1253	-9.46741	-2.05632
98.8438	-1.11899	-9.4675	-2.06094
98.8538	-1.11272	-9.46758	-2.06556
98.8638	-1.10651	-9.46765	-2.07017
98.8738	-1.10034	-9.46771	-2.07476
98.8838	-1.09423	-9.46776	-2.07935
98.8938	-1.08818	-9.4678	-2.08392
98.9038	-1.08218	-9.46783	-2.08848
98.9139	-1.07625	-9.46785	-2.09303
98.9239	-1.07039	-9.46787	-2.09756
98.9339	-1.0646	-9.46788	-2.10208
98.9439	-1.05889	-9.46789	-2.10658
98.9539	-1.05325	-9.4679	-2.11106
98.9639	-1.04769	-9.4679	-2.11553
98.9739	-1.04222	-9.46791	-2.11998
98.9839	-1.03684	-9.46792	-2.12441
98.9939	-1.03155	-9.46793	-2.12882
99.004	-1.02635	-9.46794	-2.13323
99.014	-1.02126	-9.46796	-2.13761
99.024	-1.01626	-9.46799	-2.14199
99.034	-1.01137	-9.46802	-2.14636
99.044	-1.00659	-9.46807	-2.15071
99.054	-1.00192	-9.46812	-2.15506
99.064	-0.997368	-9.46818	-2.15941
99.074	-0.992931	-9.46825	-2.16375
99.084	-0.988615	-9.46833	-2.16809
99.0941	-0.984425	-9.46843	-2.17244
99.1041	-0.980362	-9.46853	-2.17679
99.1141	-0.97643	-9.46865	-2.18115
99.1241	-0.972631	-9.46878	-2.18552
99.1341	-0.968968	-9.46891	-2.1899
99.1441	-0.965443	-9.46907	-2.19431
99.1541	-0.96206	-9.46923	-2.19875
99.1641	-0.95882	-9.46939	-2.20321
99.1742	-0.955726	-9.46957	-2.2077
99.1842	-0.95278	-9.46976	-2.21224
99.1942	-0.949985	-9.46995	-2.21681
99.2042	-0.947341	-9.47014	-2.22144
99.2142	-0.944852	-9.47033	-2.22611
99.2242	-0.942517	-9.47053	-2.23084
99.2342	-0.94034	-9.47072	-2.23563
99.2442	-0.93832	-9.4709	-2.24049
99.2542	-0.936459	-9.47108	-2.24542
99.2643	-0.934759	-9.47124	-2.25042
99.2743	-0.933219	-9.47138	-2.2555
99.2843	-0.93184	-9.47151	-2.26066
99.2943	-0.930622	-9.47161	-2.26591
99.3043	-0.929565	-9.47168	-2.27125
99.3143	-0.928668	-9.47173	-2.27669
99.3243	-0.927931	-9.47173	-2.28223
99.3343	-0.927353	-9.47169	-2.28787
99.3443	-0.926933	-9.47161	-2.29361
99.3544	-0.926668	-9.47147	-2.29946
99.3644	-0.926559	-9.47127	-2.30543
99.3744	-0.926602	-9.47102	-2.31151
99.3844	-0.926796	-9.47069	-2.31771
99.3944	-0.927137	-9.47029	-2.32403
99.4044	-0.927624	-9.46981	-2.33047
99.4144	-0.928253	-9.46924	-2.33704
99.4244	-0.929021	-9.46859	-2.34373
99.4345	-0.929923	-9.46784	-2.35054
99.4445	-0.930957	-9.46698	-2.35749
99.4545	-0.932118	-9.46602	-2.36456
99.4645	-0.933402	-9.46495	-2.37176
99.4745	-0.934804	-9.46375	-2.3791
99.4845	-0.936319	-9.46244	-2.38656
99.4945	-0.937944	-9.461	-2.39415
99.5045	-0.939672	-9.45943	-2.40188
99.5145	-0.941497	-9.45772	-2.40973
99.5246	-0.943415	-9.45587	-2.41771
99.5346	-0.945419	-9.45388	-2.42582
99.5446	-0.947504	-9.45174	-2.43406
99.5546	-0.949664	-9.44945	-2.44242
99.5646	-0.951893	-9.44701	-2.45091
99.5746	-0.954183	-9.44442	-2.45952
99.5846	-0.95653	-9.44167	-2.46826
99.5946	-0.958927	-9.43876	-2.47712
99.6046	-0.961368	-9.43569	-2.48609
99.6147	-0.963846	-9.43247	-2.49518
99.6247	-0.966354	-9.42908	-2.50439
99.6347	-0.968887	-9.42554	-2.5137
99.6447	-0.971439	-9.42184	-2.52313
99.6547	-0.974002	-9.41799	-2.53266
99.6647	-0.976572	-9.41398	-2.54229
99.6747	-0.979143	-9.40981	-2.55203
99.6847	-0.981708	-9.4055	-2.56186
99.6948	-0.984263	-9.40105	-2.57178
99.7048	-0.986802	-9.39645	-2.58179
99.7148	-0.98932	-9.39171	-2.59189
99.7248	-0.991813	-9.38684	-2.60207
99.7348	-0.994276	-9.38185	-2.61232
99.7448	-0.996706	-9.37672	-2.62264
99.7548	-0.999099	-9.37149	-2.63303
99.7648	-1.00145	-9.36614	-2.64348
99.7748	-1.00376	-9.36068	-2.65398
99.7849	-1.00602	-9.35513	-2.66452
99.7949	-1.00824	-9.34949	-2.67511
99.8049	-1.01041	-9.34376	-2.68574
99.8149	-1.01252	-9.33796	-2.69639
99.8249	-1.01459	-9.3321	-2.70706
99.8349	-1.01661	-9.32617	-2.71775
99.8449	-1.01858	-9.3202	-2.72844
99.8549	-1.02049	-9.31418	-2.73912
99.8649	-1.02237	-9.30813	-2.7498
99.875	-1.0242	-9.30205	-2.76045
99.885	-1.02598	-9.29596	-2.77107
99.895	-1.02773	-9.28987	-2.78166
99.905	-1.02945	-9.28378	-2.79219
99.915	-1.03114	-9.27769	-2.80266
99.925	-1.03281	-9.27164	-2.81307
99.935	-1.03445	-9.26561	-2.8234
99.945	-1.03609	-9.25961	-2.83363
99.9551	-1.03772	-9.25367	-2.84377
99.9651	-1.03935	-9.24778	-2.85379
99.9751	-1.041	-9.24195	-2.86369
99.9851	-1.04266	-9.23619	-2.87346
99.9951	-1.04435	-9.23051	-2.88308
100.005	-1.04607	-9.22492	-2.89255
100.015	-1.04784	-9.21942	-2.90184
100.025	-1.04967	-9.21401	-2.91097
100.035	-1.05156	-9.20871	-2.9199
100.045	-1.05352	-9.20351	-2.92863
100.055	-1.05557	-9.19843	-2.93715
100.065	-1.05772	-9.19347	-2.94545
100.075	-1.05997	-9.18862	-2.95352
100.085	-1.06233	-9.18391	-2.96135
100.095	-1.06483	-9.17932	-2.96892
100.105	-1.06746	-9.17486	-2.97624
100.115	-1.07024	-9.17053	-2.98329
100.125	-1.07317	-9.16633	-2.99006
100.135	-1.07627	-9.16227	-2.99655
100.145	-1.07955	-9.15834	-3.00274
100.155	-1.08302	-9.15454	-3.00863
100.165	-1.08668	-9.15088	-3.01422
100.175	-1.09055	-9.14735	-3.01949
100.185	-1.09463	-9.14395	-3.02445
100.195	-1.09893	-9.14067	-3.02908
100.205	-1.10345	-9.13753	-3.03338
100.215	-1.10822	-9.13451	-3.03735
100.225	-1.11322	-9.13161	-3.04098
100.235	-1.11847	-9.12883	-3.04428
100.245	-1.12397	-9.12617	-3.04723
100.255	-1.12974	-9.12362	-3.04984
100.265	-1.13576	-9.12118	-3.05211
100.275	-1.14205	-9.11885	-3.05403
100.285	-1.14861	-9.11662	-3.05559
100.295	-1.15544	-9.11449	-3.05682
100.305	-1.16255	-9.11246	-3.05769
100.315	-1.16993	-9.11052	-3.05821
100.325	-1.17759	-9.10867	-3.05839
100.335	-1.18553	-9.10691	-3.05822
100.346	-1.19374	-9.10523	-3.05771
100.356	-1.20223	-9.10363	-3.05684
100.366	-1.21101	-9.1021	-3.05564
100.376	-1.22006	-9.10065	-3.05409
100.386	-1.22938	-9.09927	-3.0522
100.396	-1.23898	-9.09796	-3.04998
100.406	-1.24885	-9.09671	-3.04741
100.416	-1.25899	-9.09553	-3.04451
100.426	-1.2694	-9.0944	-3.04127
100.436	-1.28008	-9.09333	-3.03771
100.446	-1.29101	-9.09232	-3.03381
100.456	-1.30221	-9.09136	-3.02958
100.466	-1.31367	-9.09044	-3.02503
100.476	-1.32538	-9.08958	-3.02015
100.486	-1.33734	-9.08876	-3.01495
100.496	-1.34955	-9.08799	-3.00943
100.506	-1.36201	-9.08725	-3.00358
100.516	-1.37471	-9.08656	-2.99742
100.526	-1.38764	-9.0859	-2.99094
100.536	-1.40081	-9.08528	-2.98415
100.546	-1.4142	-9.08469	-2.97704
100.556	-1.42783	-9.08413	-2.96962
100.566	-1.44168	-9.0836	-2.9619
100.576	-1.45574	-9.0831	-2.95387
100.586	-1.47002	-9.08263	-2.94553
100.596	-1.48451	-9.08218	-2.93689
100.606	-1.4992	-9.08175	-2.92795
100.616	-1.5141	-9.08135	-2.91871
100.626	-1.52919	-9.08096	-2.90917
100.636	-1.54447	-9.08059	-2.89934
100.646	-1.55994	-9.08024	-2.88922
100.656	-1.57559	-9.0799	-2.87881
100.666	-1.59142	-9.07957	-2.86812
100.676	-1.60742	-9.07926	-2.85714
100.686	-1.62359	-9.07896	-2.84588
100.696	-1.63992	-9.07866	-2.83435
100.706	-1.6564	-9.07837	-2.82254
100.716	-1.67303	-9.07809	-2.81046
100.726	-1.68981	-9.07782	-2.79812
100.736	-1.70673	-9.07754	-2.78551
100.746	-1.72378	-9.07727	-2.77265
100.756	-1.74096	-9.07701	-2.75953
100.766	-1.75826	-9.07674	-2.74615
100.776	-1.77567	-9.07648	-2.73253
100.786	-1.7932	-9.07622	-2.71867
100.796	-1.81083	-9.07595	-2.70457
100.806	-1.82855	-9.07569	-2.69024
100.816	-1.84637	-9.07542	-2.67567
100.826	-1.86428	-9.07515	-2.66088
100.836	-1.88226	-9.07488	-2.64586
100.846	-1.90033	-9.07461	-2.63063
100.856	-1.91846	-9.07434	-2.61518
100.866	-1.93665	-9.07407	-2.59952
100.876	-1.9549	-9.07379	-2.58367
100.886	-1.97321	-9.07351	-2.56761
100.896	-1.99156	-9.07323	-2.55136
100.906	-2.00996	-9.07295	-2.53491
100.916	-2.0284	-9.07266	-2.51828
100.926	-2.04686	-9.07238	-2.50147
100.936	-2.06534	-9.07209	-2.48448
100.946	-2.08385	-9.0718	-2.46732
100.956	-2.10237	-9.07152	-2.44998
100.966	-2.1209	-9.07124	-2.43249
100.976	-2.13943	-9.07096	-2.41483
100.986	-2.15797	-9.07068	-2.39701
100.996	-2.1765	-9.0704	-2.37904
101.006	-2.19503	-9.07013	-2.36092
101.016	-2.21354	-9.06986	-2.34265
101.026	-2.23203	-9.0696	-2.32424
101.036	-2.25049	-9.06935	-2.3057
101.046	-2.26893	-9.06911	-2.28702
101.056	-2.28732	-9.06887	-2.26821
101.066	-2.30567	-9.06864	-2.24927
101.076	-2.32397	-9.06842	-2.23021
101.086	-2.34222	-9.06821	-2.21102
101.096	-2.36042	-9.06802	-2.19171
101.106	-2.37856	-9.06784	-2.17228
101.116	-2.39663	-9.06767	-2.15275
101.126	-2.41463	-9.06752	-2.1331
101.136	-2.43256	-9.06738	-2.11335
101.146	-2.45039	-9.06726	-2.09349
101.156	-2.46814	-9.06716	-2.07353
101.166	-2.4858	-9.06708	-2.05346
101.176	-2.50336	-9.06702	-2.0333
101.186	-2.52082	-9.06698	-2.01305
101.196	-2.53816	-9.06697	-1.9927
101.206	-2.5554	-9.06698	-1.97226
101.217	-2.57251	-9.06701	-1.95173
101.227	-2.58951	-9.06707	-1.93112
101.237	-2.60637	-9.06716	-1.91042
101.247	-2.6231	-9.06727	-1.88964
101.257	-2.63969	-9.06742	-1.86878
101.267	-2.65614	-9.06759	-1.84784
101.277	-2.67245	-9.0678	-1.82682
101.287	-2.6886	-9.06803	-1.80574
101.297	-2.7046	-9.06831	-1.78458
101.307	-2.72044	-9.06861	-1.76335
101.317	-2.73611	-9.06895	-1.74205
101.327	-2.75162	-9.06933	-1.72069
101.337	-2.76696	-9.06974	-1.69927
101.347	-2.78213	-9.0702	-1.67778
101.357	-2.79711	-9.07069	-1.65624
101.367	-2.81192	-9.07122	-1.63464
101.377	-2.82655	-9.07179	-1.61298
101.387	-2.84099	-9.07241	-1.59128
101.397	-2.85524	-9.07307	-1.56952
101.407	-2.8693	-9.07377	-1.54772
101.417	-2.88317	-9.07451	-1.52587
101.427	-2.89685	-9.0753	-1.50398
101.437	-2.91032	-9.07613	-1.48205
101.447	-2.9236	-9.07701	-1.46008
101.457	-2.93669	-9.07793	-1.43808
101.467	-2.94956	-9.07891	-1.41605
101.477	-2.96224	-9.07993	-1.39399
101.487	-2.97471	-9.08099	-1.37189
101.497	-2.98698	-9.08211	-1.34978
101.507	-2.99905	-9.08326	-1.32764
101.517	-3.0109	-9.08447	-1.30547
101.527	-3.02255	-9.08573	-1.28329
101.537	-3.03399	-9.08703	-1.2611
101.547	-3.04523	-9.08838	-1.2389
101.557	-3.05625	-9.08978	-1.21669
101.567	-3.06707	-9.09123	-1.19448
101.577	-3.07768	-9.09272	-1.17226
101.587	-3.08808	-9.09426	-1.15005
101.597	-3.09827	-9.09586	-1.12783
101.607	-3.10825	-9.0975	-1.10563
101.617	-3.11802	-9.09919	-1.08343
101.627	-3.12759	-9.10092	-1.06124
101.637	-3.13694	-9.10269	-1.03907
101.647	-3.14608	-9.10451	-1.01693
101.657	-3.155	-9.10637	-0.994801
101.667	-3.16372	-9.10827	-0.972682
101.677	-3.17225	-9.11021	-0.950594
101.687	-3.18056	-9.1122	-0.928525
101.697	-3.18867	-9.11422	-0.906487
101.707	-3.19658	-9.11629	-0.884484
101.717	-3.20429	-9.1184	-0.862518
101.727	-3.21179	-9.12054	-0.840595
101.737	-3.21909	-9.12272	-0.818713
101.747	-3.22619	-9.12493	-0.796867
101.757	-3.23309	-9.12718	-0.775062
101.767	-3.23979	-9.12947	-0.753304
101.777	-3.24628	-9.13179	-0.731597
101.787	-3.25259	-9.13414	-0.709938
101.797	-3.2587	-9.13653	-0.688334
101.807	-3.26461	-9.13895	-0.666784
101.817	-3.27032	-9.1414	-0.64529
101.827	-3.27583	-9.14388	-0.62386
101.837	-3.28116	-9.14639	-0.60248
101.847	-3.2863	-9.14893	-0.581154
101.857	-3.29126	-9.1515	-0.559882
101.867	-3.29603	-9.1541	-0.538676
101.877	-3.3006	-9.15673	-0.51753
101.887	-3.30499	-9.15939	-0.49645
101.897	-3.30919	-9.16207	-0.475429
101.907	-3.31321	-9.16478	-0.454469
101.917	-3.31705	-9.16753	-0.433571
101.927	-3.32071	-9.17031	-0.412732
101.937	-3.32418	-9.17312	-0.391964
101.947	-3.32748	-9.17595	-0.371263
101.957	-3.3306	-9.17881	-0.350622
101.967	-3.33354	-9.1817	-0.330041
101.977	-3.33631	-9.18462	-0.309521
101.987	-3.3389	-9.18758	-0.289062
101.997	-3.34132	-9.19056	-0.268662
102.007	-3.34357	-9.19358	-0.248319
102.017	-3.34564	-9.19663	-0.228037
102.027	-3.34754	-9.19972	-0.207815
102.037	-3.34928	-9.20285	-0.187652
102.047	-3.35084	-9.20601	-0.167548
102.057	-3.35223	-9.20922	-0.147506
102.067	-3.35345	-9.21247	-0.12752
102.077	-3.35449	-9.21576	-0.10759
102.088	-3.35537	-9.2191	-0.0877149
102.098	-3.35608	-9.22249	-0.067894
102.108	-3.35662	-9.22593	-0.048129
102.118	-3.35699	-9.22942	-0.0284167
102.128	-3.3572	-9.23296	-0.00876035
102.138	-3.35723	-9.23655	0.0108392
102.148	-3.35709	-9.2402	0.0303853
102.158	-3.35679	-9.24392	0.0498776
102.168	-3.35632	-9.2477	0.0693125
102.178	-3.35568	-9.25155	0.0887006
102.188	-3.35488	-9.25548	0.108038
102.198	-3.35392	-9.25947	0.127321
102.208	-3.3528	-9.26354	0.146544
102.218	-3.3515	-9.26769	0.165713
102.228	-3.35005	-9.27192	0.184822
102.238	-3.34843	-9.27623	0.203872
102.248	-3.34664	-9.28063	0.222862
102.258	-3.34469	-9.28512	0.24179
102.268	-3.34256	-9.28971	0.260655
102.278	-3.34027	-9.29439	0.27945
102.288	-3.33782	-9.29916	0.298176
102.298	-3.33521	-9.30404	0.316832
102.308	-3.33243	-9.30902	0.335413
102.318	-3.32949	-9.31411	0.353919
102.328	-3.32638	-9.3193	0.372346
102.338	-3.32312	-9.3246	0.39069
102.348	-3.31969	-9.33001	0.408949
102.358	-3.31609	-9.33553	0.427119
102.368	-3.31234	-9.34116	0.445197
102.378	-3.30842	-9.34689	0.463179
102.388	-3.30434	-9.35274	0.481059
102.398	-3.3001	-9.3587	0.498835
102.408	-3.2957	-9.36477	0.516502
102.418	-3.29114	-9.37094	0.534057
102.428	-3.28641	-9.37723	0.551494
102.438	-3.28153	-9.38361	0.568809
102.448	-3.27649	-9.3901	0.585998
102.458	-3.27128	-9.39668	0.603055
102.468	-3.26592	-9.40336	0.619976
102.478	-3.2604	-9.41013	0.636754
102.488	-3.25472	-9.41699	0.653387
102.498	-3.24888	-9.42393	0.669866
102.508	-3.24288	-9.43094	0.686186
102.518	-3.23671	-9.43802	0.702342
102.528	-3.23039	-9.44517	0.718326
102.538	-3.22391	-9.45237	0.734133
102.548	-3.21728	-9.45962	0.749759
102.558	-3.21048	-9.46692	0.765194
102.568	-3.20353	-9.47425	0.780434
102.578	-3.19641	-9.48161	0.795472
102.588	-3.18914	-9.48899	0.8103
102.598	-3.1817	-9.49638	0.824913
102.608	-3.1741	-9.50377	0.839301
102.618	-3.16634	-9.51115	0.85346
102.628	-3.15842	-9.51852	0.867382
102.638	-3.15033	-9.52587	0.881058
102.648	-3.14207	-9.53317	0.894481
102.658	-3.13364	-9.54044	0.907643
102.668	-3.12505	-9.54765	0.920537
102.678	-3.11628	-9.5548	0.933153
102.688	-3.10734	-9.56187	0.945486
102.698	-3.09823	-9.56887	0.957526
102.708	-3.08894	-9.57577	0.969266
102.718	-3.07947	-9.58258	0.980697
102.728	-3.06982	-9.58927	0.991812
102.738	-3.05999	-9.59585	1.0026
102.748	-3.04996	-9.60231	1.01306
102.758	-3.03975	-9.60863	1.02317
102.768	-3.02934	-9.61481	1.03293
102.778	-3.01873	-9.62084	1.04234
102.788	-3.00793	-9.62672	1.05138
102.798	-2.99692	-9.63243	1.06005
102.808	-2.9857	-9.63798	1.06833
102.818	-2.97427	-9.64336	1.07622
102.828	-2.96263	-9.64856	1.08372
102.838	-2.95076	-9.65357	1.0908
102.848	-2.93868	-9.6584	1.09748
102.858	-2.92636	-9.66303	1.10373
102.868	-2.91381	-9.66748	1.10956
102.878	-2.90103	-9.67172	1.11495
102.888	-2.888	-9.67577	1.11991
102.898	-2.87474	-9.67962	1.12441
102.908	-2.86122	-9.68327	1.12846
102.918	-2.84746	-9.68672	1.13205
102.928	-2.83343	-9.68997	1.13518
102.938	-2.81915	-9.69301	1.13784
102.948	-2.80461	-9.69587	1.14003
102.959	-2.7898	-9.69852	1.14174
102.969	-2.77473	-9.70099	1.14297
102.979	-2.75938	-9.70326	1.14372
102.989	-2.74376	-9.70535	1.14398
102.999	-2.72787	-9.70725	1.14376
103.009	-2.71171	-9.70898	1.14305
103.019	-2.69526	-9.71054	1.14184
103.029	-2.67854	-9.71193	1.14015
103.039	-2.66154	-9.71316	1.13797
103.049	-2.64426	-9.71423	1.1353
103.059	-2.6267	-9.71515	1.13214
103.069	-2.60887	-9.71592	1.1285
103.079	-2.59076	-9.71656	1.12438
103.089	-2.57238	-9.71708	1.11978
103.099	-2.55373	-9.71747	1.11471
103.109	-2.53481	-9.71774	1.10917
103.119	-2.51563	-9.7179	1.10317
103.129	-2.49618	-9.71797	1.09671
103.139	-2.47648	-9.71794	1.0898
103.149	-2.45653	-9.71782	1.08244
103.159	-2.43634	-9.71762	1.07465
103.169	-2.4159	-9.71735	1.06643
103.179	-2.39523	-9.71701	1.05778
103.189	-2.37434	-9.71661	1.04872
103.199	-2.35322	-9.71616	1.03926
103.209	-2.33189	-9.71566	1.0294
103.219	-2.31036	-9.71512	1.01916
103.229	-2.28863	-9.71454	1.00853
103.239	-2.26671	-9.71393	0.997541
103.249	-2.24462	-9.71329	0.98619
103.259	-2.22235	-9.71263	0.974489
103.269	-2.19993	-9.71195	0.962447
103.279	-2.17735	-9.71126	0.950074
103.289	-2.15462	-9.71056	0.937378
103.299	-2.13177	-9.70984	0.924368
103.309	-2.10878	-9.70913	0.911052
103.319	-2.08568	-9.70841	0.897439
103.329	-2.06248	-9.70769	0.883537
103.339	-2.03917	-9.70697	0.869354
103.349	-2.01578	-9.70625	0.854897
103.359	-1.99231	-9.70554	0.840174
103.369	-1.96876	-9.70484	0.825191
103.379	-1.94515	-9.70414	0.809954
103.389	-1.92149	-9.70345	0.794471
103.399	-1.89777	-9.70277	0.778747
103.409	-1.87402	-9.7021	0.762786
103.419	-1.85023	-9.70143	0.746594
103.429	-1.82641	-9.70078	0.730177
103.439	-1.80257	-9.70013	0.713538
103.449	-1.77872	-9.69949	0.696683
103.459	-1.75485	-9.69886	0.679614
103.469	-1.73098	-9.69823	0.662336
103.479	-1.70712	-9.69761	0.644853
103.489	-1.68326	-9.697	0.627168
103.499	-1.65941	-9.69639	0.609284
103.509	-1.63558	-9.69579	0.591204
103.519	-1.61177	-9.69519	0.572933
103.529	-1.58798	-9.6946	0.554473
103.539	-1.56422	-9.694	0.535826
103.549	-1.5405	-9.69341	0.516997
103.559	-1.51681	-9.69281	0.497987
103.569	-1.49316	-9.69222	0.478799
103.579	-1.46955	-9.69162	0.45943
103.589	-1.44599	-9.69101	0.439893
103.599	-1.42248	-9.69041	0.420193
103.609	-1.39901	-9.68979	0.400346
103.619	-1.37561	-9.68916	0.380331
103.629	-1.35226	-9.68853	0.360158
103.639	-1.32897	-9.68789	0.339831
103.649	-1.30575	-9.68723	0.319354
103.659	-1.2826	-9.68656	0.298731
103.669	-1.25952	-9.68587	0.277967
103.679	-1.23651	-9.68516	0.257065
103.689	-1.21358	-9.68444	0.236034
103.699	-1.19073	-9.6837	0.214874
103.709	-1.16796	-9.68293	0.193593
103.719	-1.14528	-9.68214	0.172194
103.729	-1.12268	-9.68133	0.150683
103.739	-1.10018	-9.68048	0.129064
103.749	-1.07777	-9.67961	0.107342
103.759	-1.05545	-9.67871	0.0855222
103.769	-1.03324	-9.67778	0.0636088
103.779	-1.01112	-9.67682	0.0416088
103.789	-0.989114	-9.67582	0.0195269
103.799	-0.967209	-9.67479	-0.00263274
103.809	-0.945412	-9.67372	-0.0248613
103.82	-0.923725	-9.67261	-0.0471556
103.83	-0.902151	-9.67147	-0.0695102
103.84	-0.880692	-9.67029	-0.0919186
103.85	-0.859348	-9.66907	-0.114375
103.86	-0.838126	-9.66782	-0.136877
103.87	-0.817025	-9.66652	-0.159416
103.88	-0.796049	-9.66519	-0.181989
103.89	-0.775197	-9.66382	-0.204589
103.9	-0.754474	-9.66241	-0.227211
103.91	-0.733877	-9.66096	-0.24985
103.92	-0.713413	-9.65948	-0.272498
103.93	-0.693083	-9.65796	-0.295152
103.94	-0.672883	-9.65639	-0.317809
103.95	-0.652816	-9.65479	-0.340463
103.96	-0.632878	-9.65315	-0.363117
103.97	-0.613097	-9.65147	-0.385745
103.98	-0.593446	-9.64977	-0.40834
103.99	-0.57394	-9.64803	-0.430908
104	-0.554578	-9.64627	-0.453447
104.01	-0.535363	-9.64448	-0.475947
104.02	-0.516294	-9.64266	-0.498404
104.03	-0.497374	-9.64082	-0.520814
104.04	-0.478604	-9.63895	-0.543169
104.05	-0.459988	-9.63707	-0.565463
104.06	-0.441525	-9.63516	-0.587692
104.07	-0.423218	-9.63323	-0.609847
104.08	-0.405068	-9.63128	-0.631923
104.09	-0.387075	-9.62932	-0.653916
104.1	-0.369243	-9.62734	-0.67582
104.11	-0.351572	-9.62536	-0.697629
104.12	-0.334065	-9.62336	-0.719337
104.13	-0.316723	-9.62136	-0.740939
104.14	-0.299548	-9.61936	-0.762426
104.15	-0.282542	-9.61735	-0.783795
104.16	-0.265705	-9.61533	-0.805039
104.17	-0.24904	-9.61332	-0.826152
104.18	-0.232546	-9.61131	-0.847127
104.19	-0.216226	-9.6093	-0.867959
104.2	-0.200081	-9.6073	-0.888641
104.21	-0.184112	-9.60531	-0.909168
104.22	-0.16832	-9.60332	-0.929533
104.23	-0.152706	-9.60134	-0.949732
104.24	-0.137271	-9.59937	-0.969757
104.25	-0.122015	-9.59742	-0.989603
104.26	-0.106939	-9.59548	-1.00926
104.27	-0.0920439	-9.59355	-1.02874
104.28	-0.07733	-9.59163	-1.04801
104.29	-0.0627981	-9.58974	-1.06709
104.3	-0.0484485	-9.58786	-1.08596
104.31	-0.034282	-9.586	-1.10461
104.32	-0.0202954	-9.58416	-1.12305
104.33	-0.00649089	-9.58233	-1.14127
104.34	0.00713135	-9.58053	-1.15926
104.35	0.0205716	-9.57875	-1.17702
104.36	0.0338302	-9.57699	-1.19454
104.37	0.0469074	-9.57526	-1.21183
104.38	0.0598036	-9.57354	-1.22887
104.39	0.0725192	-9.57185	-1.24567
104.4	0.0850548	-9.57018	-1.26221
104.41	0.0974111	-9.56853	-1.27851
104.42	0.109589	-9.56691	-1.29454
104.43	0.121589	-9.56531	-1.31032
104.44	0.133414	-9.56373	-1.32583
