time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
188.253	-1.70557	3.77297	8.73257
188.263	-1.7184	3.76086	8.71905
188.273	-1.73131	3.74867	8.70549
188.283	-1.7443	3.73638	8.69188
188.293	-1.75738	3.724	8.67824
188.303	-1.77054	3.71153	8.66455
188.313	-1.78377	3.69897	8.65083
188.323	-1.79709	3.68633	8.63706
188.333	-1.81049	3.67359	8.62326
188.343	-1.82397	3.66077	8.60942
188.353	-1.83752	3.64786	8.59553
188.363	-1.85115	3.63486	8.58162
188.373	-1.86485	3.62177	8.56766
188.383	-1.87863	3.6086	8.55366
188.393	-1.89249	3.59534	8.53963
188.403	-1.90641	3.582	8.52556
188.413	-1.92041	3.56857	8.51145
188.423	-1.93448	3.55506	8.49731
188.433	-1.94862	3.54146	8.48313
188.443	-1.96283	3.52778	8.46892
188.453	-1.97711	3.51401	8.45467
188.463	-1.99146	3.50016	8.44038
188.473	-2.00587	3.48622	8.42606
188.483	-2.02036	3.47221	8.4117
188.493	-2.03491	3.45811	8.3973
188.503	-2.04952	3.44392	8.38288
188.513	-2.0642	3.42966	8.36841
188.523	-2.07894	3.41531	8.35392
188.533	-2.09375	3.40088	8.33938
188.543	-2.10862	3.38637	8.32482
188.553	-2.12355	3.37178	8.31021
188.563	-2.13854	3.3571	8.29558
188.573	-2.15359	3.34235	8.28091
188.583	-2.16871	3.32751	8.2662
188.593	-2.18388	3.3126	8.25146
188.603	-2.19911	3.2976	8.23669
188.613	-2.2144	3.28253	8.22189
188.623	-2.22975	3.26737	8.20705
188.633	-2.24515	3.25214	8.19217
188.643	-2.26062	3.23683	8.17726
188.653	-2.27613	3.22143	8.16232
188.663	-2.29171	3.20596	8.14735
188.673	-2.30733	3.19041	8.13234
188.683	-2.32301	3.17479	8.1173
188.693	-2.33875	3.15908	8.10222
188.703	-2.35454	3.1433	8.08711
188.713	-2.37038	3.12744	8.07197
188.723	-2.38627	3.1115	8.05679
188.733	-2.40222	3.09549	8.04158
188.743	-2.41821	3.0794	8.02634
188.753	-2.43426	3.06323	8.01106
188.763	-2.45035	3.04699	7.99575
188.773	-2.4665	3.03067	7.98041
188.783	-2.48269	3.01427	7.96504
188.793	-2.49893	2.9978	7.94963
188.803	-2.51522	2.98126	7.93419
188.813	-2.53156	2.96464	7.91872
188.823	-2.54795	2.94795	7.90321
188.833	-2.56438	2.93118	7.88767
188.843	-2.58085	2.91434	7.8721
188.853	-2.59737	2.89743	7.8565
188.863	-2.61394	2.88044	7.84087
188.873	-2.63055	2.86338	7.8252
188.883	-2.64721	2.84625	7.8095
188.893	-2.66391	2.82905	7.79377
188.903	-2.68065	2.81177	7.77801
188.913	-2.69743	2.79442	7.76222
188.923	-2.71426	2.77701	7.7464
188.933	-2.73113	2.75952	7.73055
188.943	-2.74803	2.74196	7.71466
188.953	-2.76498	2.72433	7.69875
188.963	-2.78197	2.70664	7.6828
188.973	-2.799	2.68887	7.66683
188.983	-2.81607	2.67104	7.65083
188.993	-2.83317	2.65313	7.6348
189.003	-2.85032	2.63516	7.61874
189.013	-2.8675	2.61713	7.60265
189.023	-2.88472	2.59902	7.58653
189.033	-2.90198	2.58085	7.57039
189.043	-2.91927	2.56261	7.55421
189.053	-2.9366	2.54431	7.53802
189.063	-2.95396	2.52594	7.52179
189.073	-2.97136	2.50751	7.50554
189.083	-2.98879	2.48901	7.48926
189.093	-3.00626	2.47045	7.47296
189.103	-3.02376	2.45182	7.45663
189.113	-3.04129	2.43313	7.44028
189.123	-3.05886	2.41438	7.4239
189.133	-3.07646	2.39556	7.4075
189.143	-3.09409	2.37669	7.39108
189.153	-3.11175	2.35775	7.37463
189.163	-3.12944	2.33875	7.35816
189.173	-3.14717	2.31969	7.34167
189.183	-3.16492	2.30057	7.32516
189.193	-3.18271	2.28139	7.30863
189.203	-3.20052	2.26215	7.29208
189.213	-3.21836	2.24285	7.2755
189.223	-3.23623	2.2235	7.25891
189.233	-3.25413	2.20408	7.2423
189.243	-3.27206	2.18461	7.22567
189.253	-3.29001	2.16508	7.20902
189.263	-3.308	2.14549	7.19236
189.273	-3.326	2.12585	7.17567
189.283	-3.34404	2.10615	7.15898
189.293	-3.3621	2.08639	7.14226
189.303	-3.38019	2.06658	7.12553
189.313	-3.3983	2.04671	7.10878
189.323	-3.41644	2.02679	7.09202
189.333	-3.43461	2.00681	7.07525
189.343	-3.45279	1.98678	7.05846
189.353	-3.47101	1.9667	7.04165
189.363	-3.48924	1.94656	7.02484
189.373	-3.5075	1.92637	7.00801
189.383	-3.52579	1.90613	6.99117
189.393	-3.5441	1.88584	6.97432
189.403	-3.56243	1.86549	6.95745
189.413	-3.58078	1.84509	6.94058
189.423	-3.59916	1.82464	6.92369
189.433	-3.61756	1.80414	6.9068
189.443	-3.63598	1.78359	6.88989
189.453	-3.65443	1.76298	6.87298
189.463	-3.67289	1.74233	6.85605
189.473	-3.69138	1.72163	6.83912
189.483	-3.70989	1.70088	6.82218
189.493	-3.72842	1.68007	6.80523
189.503	-3.74697	1.65922	6.78827
189.513	-3.76555	1.63832	6.77131
189.523	-3.78414	1.61737	6.75434
189.533	-3.80276	1.59637	6.73736
189.543	-3.82139	1.57533	6.72038
189.553	-3.84005	1.55423	6.70339
189.563	-3.85873	1.53309	6.68639
189.573	-3.87742	1.5119	6.66939
189.583	-3.89614	1.49067	6.65237
189.593	-3.91488	1.46938	6.63536
189.603	-3.93363	1.44806	6.61834
189.613	-3.95241	1.42668	6.60131
189.623	-3.9712	1.40526	6.58428
189.633	-3.99002	1.38379	6.56725
189.643	-4.00885	1.36227	6.55021
189.653	-4.02771	1.34071	6.53317
189.663	-4.04658	1.3191	6.51613
189.673	-4.06548	1.29745	6.49908
189.683	-4.08439	1.27576	6.48203
189.693	-4.10332	1.25401	6.46497
189.703	-4.12227	1.23223	6.44792
189.713	-4.14123	1.2104	6.43085
189.723	-4.16022	1.18852	6.41379
189.733	-4.17922	1.1666	6.39672
189.743	-4.19824	1.14464	6.37966
189.753	-4.21728	1.12263	6.36258
189.763	-4.23633	1.10059	6.34551
189.773	-4.25541	1.07849	6.32844
189.783	-4.2745	1.05636	6.31136
189.793	-4.2936	1.03418	6.29429
189.803	-4.31273	1.01196	6.27722
189.813	-4.33187	0.989698	6.26014
189.823	-4.35102	0.967396	6.24307
189.833	-4.3702	0.945054	6.22599
189.843	-4.38938	0.922669	6.20891
189.853	-4.40859	0.900245	6.19183
189.863	-4.4278	0.87778	6.17476
189.873	-4.44704	0.855276	6.15768
189.883	-4.46628	0.832734	6.14061
189.893	-4.48554	0.810151	6.12354
189.903	-4.50482	0.787529	6.10646
189.913	-4.52411	0.764867	6.0894
189.923	-4.54341	0.742169	6.07233
189.933	-4.56272	0.719432	6.05527
189.943	-4.58204	0.696659	6.03823
189.953	-4.60138	0.673849	6.02118
189.963	-4.62073	0.651005	6.00413
189.973	-4.6401	0.628125	5.98709
189.983	-4.65947	0.605213	5.97005
189.993	-4.67884	0.582267	5.95301
190.003	-4.69823	0.559282	5.93598
190.013	-4.71762	0.536262	5.91896
190.023	-4.73703	0.513208	5.90195
190.033	-4.75644	0.490125	5.88494
190.043	-4.77587	0.46701	5.86795
190.053	-4.79529	0.443864	5.85097
190.063	-4.81473	0.42069	5.834
190.073	-4.83417	0.397488	5.81703
190.083	-4.85362	0.37425	5.80007
190.093	-4.87306	0.350979	5.78312
190.103	-4.89251	0.327683	5.76618
190.113	-4.91197	0.304363	5.74926
190.123	-4.93143	0.281017	5.73235
190.133	-4.95089	0.257643	5.71545
190.143	-4.97035	0.234243	5.69857
190.153	-4.98981	0.210816	5.68171
190.163	-5.00927	0.187363	5.66486
190.173	-5.02873	0.163887	5.64803
190.183	-5.04818	0.140391	5.63121
190.193	-5.06764	0.116873	5.61441
190.203	-5.0871	0.0933316	5.59763
190.213	-5.10655	0.06977	5.58086
190.223	-5.12599	0.0461881	5.56412
190.233	-5.14544	0.0225862	5.54739
190.243	-5.16487	-0.00103398	5.53069
190.253	-5.1843	-0.024671	5.51401
190.263	-5.20373	-0.0483247	5.49735
190.273	-5.22314	-0.0719958	5.48072
190.283	-5.24255	-0.0956829	5.46411
190.293	-5.26195	-0.119384	5.44752
190.303	-5.28134	-0.143102	5.43096
190.313	-5.30072	-0.166834	5.41443
190.323	-5.32009	-0.190578	5.39792
190.333	-5.33945	-0.214332	5.38144
190.343	-5.3588	-0.238097	5.36499
190.353	-5.37813	-0.261874	5.34856
190.363	-5.39745	-0.285661	5.33217
190.373	-5.41676	-0.309459	5.31581
190.383	-5.43605	-0.333265	5.29947
190.393	-5.45532	-0.357078	5.28317
190.403	-5.47458	-0.380899	5.26689
190.413	-5.49382	-0.404727	5.25065
190.423	-5.51305	-0.428558	5.23444
190.433	-5.53226	-0.452395	5.21826
190.443	-5.55145	-0.476236	5.20212
190.453	-5.57062	-0.500082	5.18601
190.463	-5.58977	-0.52393	5.16994
190.473	-5.6089	-0.547781	5.1539
190.483	-5.62801	-0.571635	5.13789
190.493	-5.64709	-0.595491	5.12192
190.503	-5.66615	-0.619347	5.10598
190.513	-5.68519	-0.643204	5.09008
190.523	-5.70421	-0.66706	5.07422
190.533	-5.72321	-0.690915	5.05839
190.543	-5.74218	-0.714767	5.04261
190.553	-5.76112	-0.738618	5.02686
190.563	-5.78004	-0.762466	5.01115
190.573	-5.79894	-0.786312	4.99547
190.583	-5.8178	-0.810153	4.97983
190.593	-5.83664	-0.833991	4.96423
190.603	-5.85546	-0.857824	4.94866
190.613	-5.87424	-0.881651	4.93314
190.623	-5.89299	-0.905473	4.91765
190.633	-5.91172	-0.929288	4.9022
190.643	-5.93041	-0.953097	4.88678
190.653	-5.94908	-0.9769	4.87141
190.663	-5.96771	-1.0007	4.85607
190.673	-5.98631	-1.02448	4.84077
190.683	-6.00488	-1.04826	4.82551
190.693	-6.02341	-1.07203	4.81029
190.703	-6.04192	-1.09579	4.7951
190.713	-6.06039	-1.11955	4.77995
190.723	-6.07882	-1.14329	4.76483
190.733	-6.09722	-1.16702	4.74975
190.743	-6.11558	-1.19074	4.7347
190.753	-6.13391	-1.21445	4.7197
190.763	-6.15219	-1.23815	4.70473
190.773	-6.17045	-1.26184	4.68979
190.783	-6.18866	-1.28552	4.6749
190.793	-6.20683	-1.30918	4.66003
190.803	-6.22496	-1.33284	4.64521
190.813	-6.24306	-1.35648	4.63041
190.823	-6.26111	-1.3801	4.61564
190.833	-6.27913	-1.40371	4.6009
190.843	-6.2971	-1.42731	4.58619
190.853	-6.31503	-1.45089	4.57151
190.863	-6.33292	-1.47446	4.55687
190.873	-6.35076	-1.49802	4.54226
190.884	-6.36856	-1.52156	4.52769
190.894	-6.38631	-1.5451	4.51314
190.904	-6.40401	-1.56861	4.49862
190.914	-6.42167	-1.59211	4.48412
190.924	-6.43928	-1.61558	4.46964
190.934	-6.45685	-1.63905	4.45521
190.944	-6.47437	-1.6625	4.44079
190.954	-6.49183	-1.68594	4.4264
190.964	-6.50925	-1.70936	4.41204
190.974	-6.52662	-1.73276	4.3977
190.984	-6.54394	-1.75615	4.38339
190.994	-6.5612	-1.77952	4.3691
191.004	-6.57842	-1.80287	4.35483
191.014	-6.59558	-1.82621	4.34059
191.024	-6.61268	-1.84953	4.32637
191.034	-6.62973	-1.87284	4.31217
191.044	-6.64673	-1.89612	4.29799
191.054	-6.66367	-1.91939	4.28383
191.064	-6.68056	-1.94264	4.26969
191.074	-6.6974	-1.96587	4.25557
191.084	-6.71417	-1.98908	4.24146
191.094	-6.73088	-2.01228	4.22738
191.104	-6.74754	-2.03546	4.21331
191.114	-6.76414	-2.05861	4.19926
191.124	-6.78068	-2.08176	4.18524
191.134	-6.79715	-2.10488	4.17123
191.144	-6.81357	-2.12798	4.15723
191.154	-6.82991	-2.15107	4.14325
191.164	-6.8462	-2.17413	4.12927
191.174	-6.86242	-2.19717	4.11532
191.184	-6.87858	-2.22019	4.10138
191.194	-6.89468	-2.24319	4.08745
191.204	-6.91072	-2.26617	4.07354
191.214	-6.92669	-2.28913	4.05965
191.224	-6.94259	-2.31207	4.04576
191.234	-6.95843	-2.33499	4.03189
191.244	-6.9742	-2.35788	4.01804
191.254	-6.9899	-2.38076	4.00418
191.264	-7.00553	-2.40361	3.99034
191.274	-7.02109	-2.42643	3.97652
191.284	-7.03659	-2.44923	3.96271
191.294	-7.05202	-2.47202	3.94892
191.304	-7.06738	-2.49478	3.93514
191.314	-7.08266	-2.51751	3.92137
191.324	-7.09788	-2.54022	3.90761
191.334	-7.11303	-2.5629	3.89386
191.344	-7.1281	-2.58556	3.88012
191.354	-7.1431	-2.60819	3.86639
191.364	-7.15803	-2.63079	3.85268
191.374	-7.17289	-2.65337	3.83898
191.384	-7.18768	-2.67593	3.8253
191.394	-7.20239	-2.69845	3.81162
191.404	-7.21703	-2.72094	3.79797
191.414	-7.2316	-2.74341	3.78432
191.424	-7.24609	-2.76585	3.77068
191.434	-7.26051	-2.78825	3.75706
191.444	-7.27485	-2.81062	3.74345
191.454	-7.28912	-2.83297	3.72986
191.464	-7.30331	-2.85528	3.71628
191.474	-7.31743	-2.87756	3.70271
191.484	-7.33147	-2.8998	3.68917
191.494	-7.34543	-2.92202	3.67563
191.504	-7.35933	-2.9442	3.66211
191.514	-7.37314	-2.96634	3.64861
191.524	-7.38688	-2.98844	3.63512
191.534	-7.40054	-3.0105	3.62165
191.544	-7.41414	-3.03253	3.60819
191.554	-7.42765	-3.05452	3.59476
191.564	-7.44109	-3.07647	3.58135
191.574	-7.45445	-3.09838	3.56795
191.584	-7.46773	-3.12025	3.55457
191.594	-7.48094	-3.14208	3.54121
191.604	-7.49407	-3.16386	3.52787
191.614	-7.50713	-3.1856	3.51456
191.624	-7.52011	-3.2073	3.50126
191.634	-7.53302	-3.22895	3.48799
191.644	-7.54585	-3.25054	3.47474
191.654	-7.5586	-3.2721	3.46151
191.664	-7.57127	-3.29361	3.44832
191.674	-7.58387	-3.31506	3.43514
191.684	-7.5964	-3.33646	3.42198
191.694	-7.60885	-3.35781	3.40886
191.704	-7.62123	-3.37911	3.39576
191.714	-7.63353	-3.40035	3.38269
191.724	-7.64576	-3.42154	3.36964
191.734	-7.65791	-3.44267	3.35663
191.744	-7.66998	-3.46374	3.34365
191.754	-7.68198	-3.48476	3.3307
191.764	-7.69391	-3.50571	3.31777
191.774	-7.70576	-3.5266	3.30488
191.784	-7.71754	-3.54744	3.29202
191.794	-7.72924	-3.5682	3.2792
191.804	-7.74087	-3.5889	3.26641
191.814	-7.75242	-3.60954	3.25366
191.824	-7.7639	-3.63012	3.24093
191.834	-7.77531	-3.65062	3.22824
191.844	-7.78664	-3.67105	3.21559
191.854	-7.7979	-3.69141	3.20298
191.864	-7.80909	-3.71169	3.1904
191.874	-7.8202	-3.73191	3.17786
191.884	-7.83124	-3.75205	3.16536
191.894	-7.84221	-3.77212	3.15291
191.904	-7.85311	-3.7921	3.1405
191.914	-7.86393	-3.81201	3.12812
191.924	-7.87468	-3.83184	3.11578
191.934	-7.88536	-3.85159	3.10349
191.944	-7.89596	-3.87126	3.09124
191.954	-7.9065	-3.89084	3.07904
191.964	-7.91696	-3.91034	3.06691
191.974	-7.92734	-3.92975	3.05481
191.984	-7.93766	-3.94908	3.04273
191.994	-7.94791	-3.96831	3.03071
192.004	-7.95807	-3.98745	3.01874
192.014	-7.96817	-4.00651	3.00682
192.024	-7.97819	-4.02547	2.99494
192.034	-7.98815	-4.04434	2.98312
192.044	-7.99803	-4.06312	2.97135
192.054	-8.00784	-4.0818	2.95963
192.064	-8.01758	-4.10038	2.94796
192.074	-8.02725	-4.11887	2.93636
192.084	-8.03684	-4.13725	2.9248
192.094	-8.04636	-4.15554	2.91329
192.104	-8.05581	-4.17372	2.90183
192.114	-8.06519	-4.19179	2.89043
192.124	-8.07449	-4.20977	2.87909
192.134	-8.08372	-4.22764	2.8678
192.144	-8.09288	-4.2454	2.85656
192.154	-8.10196	-4.26305	2.84539
192.164	-8.11098	-4.28059	2.83427
192.174	-8.11992	-4.29802	2.8232
192.184	-8.12878	-4.31534	2.81219
192.194	-8.13758	-4.33254	2.80125
192.204	-8.1463	-4.34964	2.79036
192.214	-8.15495	-4.36661	2.77954
192.224	-8.16352	-4.38347	2.76878
192.234	-8.17202	-4.40021	2.75807
192.244	-8.18045	-4.41683	2.74743
192.254	-8.1888	-4.43334	2.73685
192.264	-8.19707	-4.44972	2.72632
192.274	-8.20527	-4.46598	2.71586
192.284	-8.21339	-4.48212	2.70547
192.294	-8.22144	-4.49813	2.69513
192.304	-8.22941	-4.51402	2.68486
192.314	-8.23731	-4.52979	2.67465
192.324	-8.24512	-4.54543	2.66451
192.334	-8.25286	-4.56094	2.65444
192.344	-8.26052	-4.57632	2.64442
192.354	-8.26811	-4.59156	2.63447
192.364	-8.27561	-4.60668	2.62459
192.374	-8.28304	-4.62166	2.61477
192.384	-8.29039	-4.63651	2.60502
192.394	-8.29766	-4.65123	2.59534
192.404	-8.30484	-4.66582	2.58572
192.414	-8.31195	-4.68027	2.57617
192.424	-8.31898	-4.69458	2.56669
192.434	-8.32592	-4.70875	2.55727
192.444	-8.33279	-4.72279	2.54792
192.454	-8.33956	-4.73669	2.53863
192.464	-8.34625	-4.75045	2.52941
192.474	-8.35287	-4.76407	2.52027
192.484	-8.35939	-4.77755	2.51119
192.494	-8.36583	-4.79088	2.50218
192.504	-8.37219	-4.80408	2.49324
192.514	-8.37846	-4.81713	2.48437
192.524	-8.38465	-4.83003	2.47556
192.534	-8.39075	-4.84279	2.46682
192.544	-8.39676	-4.85541	2.45816
192.554	-8.40268	-4.86787	2.44955
192.564	-8.40852	-4.88019	2.44103
192.574	-8.41427	-4.89237	2.43257
192.584	-8.41993	-4.9044	2.42418
192.594	-8.42549	-4.91628	2.41585
192.604	-8.43097	-4.92802	2.4076
192.614	-8.43636	-4.9396	2.39941
192.624	-8.44165	-4.95103	2.39129
192.634	-8.44685	-4.96232	2.38325
192.644	-8.45197	-4.97346	2.37527
192.654	-8.45699	-4.98445	2.36736
192.664	-8.46192	-4.99529	2.35953
192.674	-8.46675	-5.00598	2.35176
192.684	-8.47149	-5.01651	2.34406
192.694	-8.47614	-5.0269	2.33643
192.704	-8.48069	-5.03714	2.32886
192.714	-8.48515	-5.04722	2.32137
192.724	-8.48951	-5.05715	2.31394
192.734	-8.49377	-5.06694	2.30658
192.744	-8.49794	-5.07657	2.29929
192.754	-8.50202	-5.08605	2.29207
192.764	-8.506	-5.09538	2.28492
192.774	-8.50988	-5.10456	2.27784
192.784	-8.51366	-5.11359	2.27082
192.794	-8.51734	-5.12247	2.26387
192.804	-8.52093	-5.13119	2.25699
192.814	-8.52442	-5.13977	2.25017
192.824	-8.52782	-5.1482	2.24343
192.834	-8.53111	-5.15648	2.23674
192.844	-8.53431	-5.16461	2.23013
192.854	-8.53741	-5.17259	2.22358
192.864	-8.5404	-5.18042	2.2171
192.874	-8.5433	-5.18812	2.21068
192.884	-8.5461	-5.19566	2.20433
192.894	-8.5488	-5.20306	2.19804
192.904	-8.55141	-5.2103	2.19181
192.914	-8.55392	-5.2174	2.18565
192.924	-8.55633	-5.22436	2.17956
192.934	-8.55866	-5.23117	2.17353
192.944	-8.56087	-5.23785	2.16756
192.954	-8.56299	-5.24438	2.16166
192.964	-8.56501	-5.25077	2.15582
192.974	-8.56693	-5.25703	2.15003
192.984	-8.56876	-5.26314	2.14432
192.994	-8.57048	-5.26911	2.13865
193.004	-8.57212	-5.27495	2.13305
193.014	-8.57366	-5.28065	2.12751
193.024	-8.5751	-5.28622	2.12203
193.034	-8.57645	-5.29165	2.11661
193.044	-8.5777	-5.29696	2.11125
193.054	-8.57886	-5.30213	2.10595
193.064	-8.57993	-5.30718	2.1007
193.074	-8.58091	-5.3121	2.09551
193.084	-8.58179	-5.31689	2.09039
193.094	-8.58258	-5.32156	2.08531
193.104	-8.58329	-5.3261	2.08029
193.114	-8.5839	-5.33052	2.07533
193.124	-8.58443	-5.33482	2.07042
193.134	-8.58486	-5.339	2.06556
193.144	-8.58521	-5.34306	2.06076
193.154	-8.58547	-5.34702	2.05602
193.164	-8.58563	-5.35087	2.05133
193.174	-8.58572	-5.3546	2.04669
193.184	-8.58572	-5.35822	2.04209
193.194	-8.58564	-5.36173	2.03755
193.204	-8.58548	-5.36514	2.03307
193.214	-8.58524	-5.36844	2.02863
193.224	-8.58492	-5.37164	2.02425
193.234	-8.58451	-5.37474	2.01991
193.244	-8.58403	-5.37775	2.01561
193.254	-8.58347	-5.38066	2.01136
193.264	-8.58283	-5.38348	2.00717
193.274	-8.58212	-5.3862	2.003
193.284	-8.58133	-5.38884	1.99889
193.294	-8.58047	-5.39139	1.99482
193.304	-8.57954	-5.39385	1.9908
193.314	-8.57854	-5.39623	1.98682
193.324	-8.57746	-5.39854	1.98288
193.334	-8.57631	-5.40076	1.97898
193.344	-8.5751	-5.40291	1.97511
193.354	-8.57382	-5.40498	1.97129
193.364	-8.57248	-5.40698	1.96751
193.374	-8.57107	-5.40891	1.96377
193.384	-8.5696	-5.41077	1.96006
193.394	-8.56806	-5.41257	1.9564
193.404	-8.56647	-5.41431	1.95277
193.414	-8.56481	-5.41599	1.94918
193.424	-8.5631	-5.41761	1.94562
193.434	-8.56132	-5.41917	1.9421
193.444	-8.55949	-5.42069	1.93861
193.454	-8.5576	-5.42215	1.93516
193.464	-8.55565	-5.42357	1.93173
193.474	-8.55365	-5.42494	1.92834
193.484	-8.55161	-5.42626	1.92497
193.494	-8.54951	-5.42754	1.92164
193.504	-8.54735	-5.42878	1.91834
193.514	-8.54515	-5.42999	1.91507
193.524	-8.5429	-5.43116	1.91182
193.534	-8.5406	-5.4323	1.9086
193.544	-8.53825	-5.43341	1.90541
193.554	-8.53585	-5.43449	1.90225
193.564	-8.53341	-5.43555	1.89911
193.574	-8.53092	-5.43659	1.89599
193.584	-8.52839	-5.43759	1.89289
193.594	-8.52581	-5.43858	1.88981
193.604	-8.5232	-5.43955	1.88675
193.614	-8.52055	-5.44051	1.88372
193.624	-8.51786	-5.44145	1.88071
193.634	-8.51512	-5.44239	1.87772
193.644	-8.51234	-5.44331	1.87475
193.654	-8.50953	-5.44423	1.8718
193.664	-8.50667	-5.44515	1.86887
193.674	-8.50378	-5.44605	1.86595
193.684	-8.50084	-5.44694	1.86304
193.694	-8.49787	-5.44784	1.86015
193.704	-8.49488	-5.44875	1.85729
193.714	-8.49185	-5.44967	1.85445
193.724	-8.48879	-5.45058	1.85162
193.734	-8.48568	-5.45149	1.84879
193.744	-8.48255	-5.45242	1.84597
193.754	-8.47938	-5.45336	1.84316
193.764	-8.47618	-5.45431	1.84036
193.774	-8.47295	-5.45527	1.83757
193.784	-8.4697	-5.45624	1.83478
193.794	-8.46641	-5.45723	1.83201
193.804	-8.46308	-5.45824	1.82926
193.814	-8.45973	-5.45927	1.82651
193.824	-8.45636	-5.46032	1.82378
193.834	-8.45295	-5.46138	1.82105
193.844	-8.44951	-5.46247	1.81832
193.854	-8.44604	-5.46358	1.81559
193.864	-8.44255	-5.46472	1.81287
193.874	-8.43903	-5.46588	1.81016
193.884	-8.43548	-5.46706	1.80745
193.894	-8.4319	-5.46828	1.80474
193.904	-8.4283	-5.46952	1.80204
193.914	-8.42467	-5.4708	1.79934
193.924	-8.42101	-5.47208	1.79663
193.934	-8.41734	-5.47342	1.79395
193.944	-8.41364	-5.47478	1.79126
193.954	-8.4099	-5.47618	1.78856
193.964	-8.40614	-5.47761	1.78587
193.974	-8.40235	-5.47908	1.78317
193.984	-8.39855	-5.48057	1.78047
193.994	-8.39472	-5.4821	1.77777
194.004	-8.39088	-5.48365	1.77506
194.014	-8.38701	-5.48524	1.77236
194.024	-8.38311	-5.48687	1.76965
194.034	-8.37919	-5.48853	1.76695
194.044	-8.37525	-5.49024	1.76424
194.054	-8.37129	-5.49198	1.76153
194.064	-8.3673	-5.49375	1.75881
194.074	-8.36329	-5.49557	1.75609
194.084	-8.35927	-5.49741	1.75337
194.094	-8.35522	-5.4993	1.75063
194.104	-8.35115	-5.50122	1.7479
194.114	-8.34706	-5.50318	1.74516
194.124	-8.34296	-5.50517	1.74241
194.134	-8.33883	-5.5072	1.73966
194.144	-8.33468	-5.50927	1.73691
194.154	-8.33052	-5.51138	1.73414
194.164	-8.32634	-5.51352	1.73137
194.174	-8.32214	-5.5157	1.7286
194.184	-8.31792	-5.51791	1.72581
194.194	-8.31369	-5.52016	1.72301
194.204	-8.30944	-5.52244	1.72021
194.214	-8.30517	-5.52476	1.71742
194.224	-8.30089	-5.52711	1.71461
194.234	-8.2966	-5.5295	1.71179
194.244	-8.29229	-5.53192	1.70897
194.254	-8.28797	-5.53438	1.70614
194.264	-8.28363	-5.53687	1.70331
194.274	-8.27928	-5.53939	1.70047
194.284	-8.27492	-5.54194	1.69761
194.294	-8.27055	-5.54452	1.69475
194.304	-8.26616	-5.54714	1.69189
194.314	-8.26177	-5.54978	1.68901
194.324	-8.25736	-5.55246	1.68613
194.334	-8.25295	-5.55516	1.68324
194.344	-8.24852	-5.55789	1.68035
194.354	-8.24409	-5.56065	1.67745
194.364	-8.23965	-5.56344	1.67454
194.374	-8.2352	-5.56626	1.67162
194.384	-8.23075	-5.5691	1.6687
194.394	-8.22629	-5.57196	1.66578
194.404	-8.22183	-5.57485	1.66284
194.414	-8.21735	-5.57777	1.65991
194.424	-8.21287	-5.5807	1.65696
194.434	-8.20839	-5.58366	1.65401
194.444	-8.20391	-5.58664	1.65105
194.454	-8.19942	-5.58964	1.64809
194.464	-8.19493	-5.59266	1.64512
194.474	-8.19043	-5.5957	1.64215
194.484	-8.18594	-5.59876	1.63917
194.494	-8.18145	-5.60184	1.63619
194.504	-8.17696	-5.60493	1.6332
194.514	-8.17246	-5.60804	1.63021
194.524	-8.16798	-5.61116	1.62721
194.534	-8.16349	-5.6143	1.62421
194.544	-8.159	-5.61745	1.62121
194.554	-8.15452	-5.62061	1.6182
194.564	-8.15005	-5.62379	1.61519
194.574	-8.14557	-5.62698	1.61218
194.584	-8.14111	-5.63018	1.60916
194.594	-8.13665	-5.63338	1.60614
194.604	-8.13219	-5.6366	1.60312
194.614	-8.12775	-5.63982	1.60009
194.624	-8.12331	-5.64304	1.59707
194.634	-8.11888	-5.64628	1.59404
194.644	-8.11446	-5.64952	1.59101
194.654	-8.11005	-5.65277	1.58798
194.664	-8.10565	-5.65602	1.58495
194.674	-8.10126	-5.65928	1.5819
194.684	-8.09688	-5.66254	1.57886
194.694	-8.09251	-5.6658	1.57583
194.704	-8.08816	-5.66905	1.5728
194.714	-8.08382	-5.67231	1.56977
194.724	-8.07949	-5.67556	1.56673
194.734	-8.07518	-5.67881	1.5637
194.744	-8.07088	-5.68205	1.56066
194.754	-8.0666	-5.6853	1.55762
194.764	-8.06233	-5.68854	1.55459
194.774	-8.05809	-5.69178	1.55155
194.784	-8.05386	-5.69502	1.54852
194.794	-8.04965	-5.69824	1.54548
194.804	-8.04545	-5.70147	1.54245
194.814	-8.04128	-5.70468	1.53942
194.824	-8.03713	-5.70789	1.53639
194.834	-8.033	-5.71109	1.53336
194.844	-8.02888	-5.71428	1.53033
194.854	-8.02479	-5.71746	1.5273
194.864	-8.02073	-5.72063	1.52427
194.874	-8.01668	-5.72378	1.52124
194.884	-8.01266	-5.72693	1.51822
194.894	-8.00867	-5.73006	1.51519
194.904	-8.0047	-5.73318	1.51217
194.914	-8.00075	-5.73628	1.50917
194.924	-7.99683	-5.73938	1.50616
194.934	-7.99293	-5.74246	1.50314
194.944	-7.98905	-5.74552	1.50013
194.954	-7.9852	-5.74857	1.49712
194.964	-7.98138	-5.75159	1.49412
194.974	-7.97758	-5.75461	1.49111
194.984	-7.97382	-5.75761	1.4881
